,title,internal_id,url,description,responsibilities,qualifications,location,type,company,publish_date
736,财经经理（经营报告）,167558,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=167558,,"1、执行并管理集团标准经营报告的核算、检查与出具，提供及时、准确、高质量的多维度经营报告数据服务；
 2、负责集团经营数据质量管理，推进经营报告数据质量体系建设，不断改善数据源质量，管理重大问题，确保经营报告数据支撑公司管理；
 3、负责优化经营报告核算作业，提升经营报告质量；
 4、负责与经营报告核算相关的解决方案的制定，管理相关流程的优化与改进，对流程的遵从性进行监控；
 5、负责各能力中心及共享中心经营报告能力建设，提升解决经营报告问题的综合能力。","1、工作经验要求：
 1）3年以上财务工作经验，具有经营报告核算及管理经验者优先；
 2）熟悉经营报告业界领先实践，熟悉财务报告内控业界领先实践。
 2、技能要求：
 1）了解国际财务报告准则（IFRS）和中国会计准则；
 2）具备良好的会计和财经管理基础；
 3）具备较强的沟通和推动能力；
 4）具有CPA、ACCA或同类专业资格优先。
 3、教育背景要求：会计、财务管理等相关专业本科及以上学历。
 4、语言能力要求：英语四级及以上，具有良好的读写能力，口语流利。",中国/深圳,财经族,Huawei,2021-05-06
737,生态发展经理,163651,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=163651,,"1、 根据公司生态战略和区域业务目标，洞察商业机会，参与制定生态发展策略并执行；
 2、 负责华为云重点合作伙伴的拓展、培育、维护、产业生态构建，理解并用好华为云伙伴政策，持续实现华为云渠道销售目标达成和合作伙伴共赢。
 3、 针对本区域的生态合作伙伴，做好发展、培育、激励、支持、品牌、秩序管理等各项工作，落实具体动作；
 4、 在本区域传递和落实渠道政策；通过与客户经理团队及公司其他相关部门密切配合，合理处理合作伙伴冲突，保持业绩的持续增长，达成渠道销售和回款目标；
 5、 整合内外部资源，帮助合作伙伴有效达成目标，实现共赢。","业务技能要求：
 1、理解行业合作生态系统，具备行业分析和洞察，生态布局规划、解决方案生态构建，客户及伙伴沟通引导，生态拓展/管理/运营等能力；
 2、有云相关（含IT、大数据、HPC、AI等）领域、或者某行业（如金融、互联网、制造，能源，教育，医疗、交通等）经验者优先。
 专业知识要求：
 1、 有大型品牌活动参与组织的经验，以及相关培育能力； 
 2、 了解分销、ISV等渠道拓展模式；
 3、 有基本的IT/云计算产品和服务知识；
 4、 具有一线客户拓展或者渠道拓展经验；
 5、 学习能力强，有一定抗压能力，有积极进取的精神。",中国/北京,云服务族,Huawei,2021-04-09
738,政府行业解决方案专家,163554,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=163554,,"1、洞察政府行业及行业大客户的数字化转型需求及痛点， 制定并执行区域行业解决方案拓展策略，执行行业领域内大颗粒机会点挖掘工作。
 2、支持本区域典型/战略格局项目拓展，牵引灯塔项目落地。
 3、负责政府行业客户数字化转型解决方案需求引导、顶层规划及战略布局。
 4、参与策划行业品牌规划及全球大型营销活动。
 5、负责本地政府行业解决方案生态建设。
 6、针对政府行业客户趋势和行业需求，牵引公司解决方案规划和研发，提升公司在该领域的解决方案竞争力。","业务技能要求：
 1、15年以上工作经验，在政府行业具备10年以上从事信息化建设经验者优先；
 2、对政府行业解决方案有深刻的理解和认知，具备政府信息化大型项目端到端的实际投入经验，主导需求引导和管理，整体方案顶层设计能力，项目运作和管理实践能力；
 3、熟知云计算、大数据、人工智能、服务器/存储、网络等技术在数字政府、城市大脑、智慧城市、政务云、政务网、税务/教育/医疗等领域的运用场景，具备实际的政府业务场景痛点分析、业务改进途径和成效评估等工作经验，以及掌握相关的运营模式设计技能；
 4、具备参与从事政府项目咨询活动能力，了解咨询活动的基础方法和工具；
 5、对政府行业项目运行全生命周期有完备的经验，熟知招标和投标流程；
 6、英语可作为工作语言。
 综合素质要求：
 1、具备顺畅、逻辑性的表达能力；
 2、奉行团队工作精神；
 3、具有强劲的学习能力；
 4、良好的环境适应性能力，愿意投身于全球化一线业务拓展。",中国/深圳,销售族,Huawei,2021-04-09
739,技术专家,160637,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=160637,,负责相关行业客户的数字化转型服务解决方案制作与实施；负责行业客户业务的顶层规划、总体架构设计、方案设计、场景集成设计、专题策划等工作；负责行业类场景化项目的需求分析、方案设计；负责与相关行业领域相关的合作伙伴进行方案沟通，方案落地。,"业务技能要求：
 ""1、了解行业客户业务特征及发展趋势，具备根据行业客户的需求和特点规划、设计、交付、验证服务解决方案的能力。
 2、具备智慧城市、智慧园区、智慧交通等领域数字化转型项目经验，并了解业务架构、数据架构和技术架构一个或多个方向；
 3、具备良好的逻辑思维能力，具备系统分析、解决问题的能力；
 4、具备良好的沟通协调能力，能够清晰表达和倾听，能够协调调动客户和公司各种资源完成复杂的服务任务。""""""
 专业知识要求：
 10年以上相关行业方案规划设计经验，主导过有2个以上大型项目的咨询规划，能够独立完成数字化转型项目的顶层规划、总体架构设计、方案设计、场景集成设计、专题策划等工作，能够独立完成咨询、调研、设计等解决方案任务全流程工作。",中国/北京,服务族,Huawei,2021-03-26
740,网络设计经理,159413,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=159413,,"1. Network design and quotation: Utilize network design and configuration tools to finish network design solutions and quotations which can fulfill the customers’ requirements with great deliverability, competitiveness, and profitability;
 2. Communication with Target Customer: Possess profound telecom product and solution knowledge, communicate with target customers in the network domain regarding their requirements.
 3. Solution Competitiveness Improvement: Keep learning the latest telecom products and solutions, and finish network solutions and quotations with great competitiveness.
 4. Travel requirement: Able to travel to support projects in countries of Latin America Region","业务技能要求：
 1. Communication skills with operator customers and colleagues
 2. Good team working capability
 3. Requirement comprehension capability
 4. Self-learning and improvement capability
 专业知识要求：
 1. Deep understanding of the operator network market and industry trends, with telecommunication experience.
 2. With IP and Access Network / WDM/ Core network knowledge background is mandatory.
 3. With network solution design and configuration experience is preferred.
 4. With project management experience is preferred.
 其他要求：
 1. Education background: Bachelor degree or Above
 2. Excellent written and oral English and Spanish communication skills",Mexico/Mexico City,销售族,Huawei,2021-03-18
741,高级产品经理,158745,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=158745,,"""1.根据公司云与计算战略，把握计算产业技术方向、市场策略，作为计算科研行业市场代表
 2.洞察HPC、AI等计算领域技术趋势，融入广东科研圈子
 3.洞察广东算力中心、科研计算平台、AI算力中心等机会点，将X86、鲲鹏、昇腾多算力整合，提供最有竞争力的解决方案。""","业务技能要求：
 ""1.具备计算专业能力：
 1）对服务器结构了解
 2）对HPC方案或AI算法等有了解
 6）对芯片架构有部分了解更佳""
 专业知识要求：
 ""1.具备计算专业能力：
 1）对服务器结构了解
 2）对HPC方案或AI算法等有了解
 3）对芯片架构有部分了解更佳
 2.具备产品销售能力：
 1）积极主动，对项目成功有强烈渴望，有IT销售或售前经验优先
 2）有较好沟通能力，能够将客户化语言转化对应到解决方案需求
 3）能够融入科研行业圈子，与客户有对话能力""",中国/广州,销售族,Huawei,2021-03-16
742,高级解决方案架构师,158500,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=158500,,"""1、负责大企业（或泛政府、交通、新零售与跨境电商）行业市场洞察，负责行业可销售解决方案营销材料输出
 2、担任地区部级或以上项目技术负责人，负责云计算/大数据项目方案设计与售前技术支持，端到端跟踪保障项目交付与服务的成功；
 3、负责重大项目的评审,识别项目方案风险点，对项目提供专家意见和建议；
 4、负责云/数据库/大数据/PaaS等某个子领域云产品与解决方案的能力建设；""","业务技能要求：
 ""1 具备重大项目上云解决方案设计经验，具备项目支撑和客户技术方案交流能力者，具备IT领域软件技术规划经验和架构设计者优先
 2. 大企业、泛政府、交通、新零售、跨境电商等行业私有云、公有云、混合云解决方案经验者优先；""
 专业知识要求：
 ""1、熟悉一个或多个技术领域：公有云、私有云、Openstack、IaaS、PaaS、容器/Docker 、HANA、SDN、HPC、IOT、AI、云存储、灾备、云安全等；
 2、有大型企业、政府单位信息化整体规划与设计能力和经验优先""",中国/广州,云服务族,Huawei,2021-03-16
743,解决方案架构师,158568,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=158568,,"""1、 承担华为云（公有云、混合云、产业云）客户持续运营策略的制定落地，负责客户经营结果指标达成，支持客户成功。
 2、 负责客户运营，针对存量客户进行关系维系和例行沟通；
 3、 主导客户各类持续运营项目按目标高质量完成端到端交付。
 4、 负责数据运营，针对客户的资源使用/收入波动/系统运行状态等数据进行日常监控，向内部及外部汇报进展及计划，对重大风险及时预警；
 5、 负责业务运营，输出目标客户上云解决方案设计/方案引导/技术建议书；输出持续运营细分场景实践总结。
 6、 执行生态运营，引导伙伴加入华为云伙伴计划，并做解决方案上架和生态推广等
 7、 支持活动运营，参与活动策划、制定活动执行计划、落地展厅建设、输出案例包装和媒体宣传稿等
 8、 进行其他持续运营事宜，包括但不限于客户交流、需求管理、客户日常用云、上云技术支撑和及时响应、运营问题闭环等；""","业务技能要求：
 ""1、 具备很强的沟通能力，在不同级别客户中展现领导力，在与合作伙伴和客户资源组成的团队中发挥领导作用，可参与交付复杂解决方案，从而获得客户整体成功。
 2、 能够理解行业趋势、剖析行业上云场景，分析行业竞争情况和格局地图，制定并管理所负责行业拓展策略和区域落地。通过挖掘客户需求，评估业务可行性和技术可行性，设计销售策略，成功主导销售项目落地。
 3、 组织运营能力，开展运营团队建设，打造高绩效队伍，营造氛围，不断提升团队成员能力。根据最终目标制定运营计划，设立分阶段目标，掌控运营节奏。依照运营规划合理规划资源。通过对各项指标的监控，甄别运营风险，确保运营健康、合规。
 4、 解决方案运营能力，负责运营场景下解决方案设计，支撑客户拓展及落地，通过合理配置达成盈利目标，并形成规模推广和复制。
 5、 活动运营能力，具备活动策划能力，能有效组织执行并进行活动总结的输出能力。""
 专业知识要求：
 ""1、 长期从事至少一种行业，对该领域应用的业务有深度理解，如互联网、金融、制造、汽车、家电、建材等。
 2、 有ICT业务知识积累，对于所熟悉的业务领域/新领域能准确梳理出业务价值流、业务架构、以及应用架构。
 3、 满足如下2-4项：
 1) 有成功交付大型上云迁移项目咨询、规划和实施经验的优先；
 2) 有成功交付一种行业PaaS领域微服务改造和容器化改造的项目咨询、规划和实施经验的优先；
 3) 具备客户关系管理经验；
 4) 有大型项目运作经验，带过团队为佳；
 5) 对华为云与计算业务领域相关技术有较好的理解；
 6) 有政务云、产业云基地经理或者业软项目管理经验者优先；
 7) 有在技术分析、编译迁移、功能验证、性能调优等4个阶段中分别具备软件移植实施，迁移环境管理和项目沟通管理等方面经验的优先；
 8) 有客户数据中台建设、数据仓库项目成功实施经验、咨询公司大数据或数据治理咨询经验者优先。
 9) 掌握IT基础架构及集成能力，熟悉云计算、大数据、PaaS、网络、安全、灾备等各技术领域及相关组件的运维经验；
 10) 掌握PaaS架构，熟悉Kubernetes、Docker、DevOps等PaaS相关技术；""",中国/广州,云服务族,Huawei,2021-03-16
744,企业产品销售支持工程师,157863,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=157863,,"""1、制定并执行区域数通拓展策略；
 2、执行行业领域内数通机会点挖掘工作；
 3、负责行业客户解决方案需求引导及管理；
 4、参与策划行业品牌规划及营销活动；""","业务技能要求：
 ""数通技术基础扎实，具备较强的综合解决方案设计及交流能力，有项目成功经验者优先。
 制定并执行区域产品及解决方案拓展策略。""
 专业知识要求：
 ""1、 客户沟通能力：具备良好的客户沟通和理解能力；
 2、 客户需求理解与引导能力：能够洞察客户痛点和需求，并有效呈现解决方案；
 3、 项目运作能力：担任项目组织者，能够参与并完成大多数项目拓展任务；
 4、合作伙伴关系建设能力：能够建立并维护普遍渠道合作伙伴关系，及时规划和落实合作伙伴赋能；
 5、交易管理能力：能够参与项目谈判，合理管控和处理客户需求、分歧。""",中国/广州,销售族,Huawei,2021-03-12
745,解决方案经理,157922,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=157922,,"""1、负责交通/政府/大企业/教育/金融行业解决方案售前工作，能够与高层客户对话，理解需求，拉通各类产品完成解决方案设计，达成项目成功；
 2、负责交通/政府/大企业/教育/金融行业市场规划、策略制定及实施，通过线索孵化、机会点挖掘和重大项目拓展，推动机会点转化为销售；
 3、负责支撑广东省重大交通项目，包括客户需求调研&需求分析、解决方案设计、方案宣讲、配置报价、标前引导、技术答标等售前工作；
 4、负责交通/政府/大企业/教育/金融行业解决方案能力提升，包括解决方案孵化和营销作战工具等。""","业务技能要求：
 交通VSE:
 1、具备交通行业发展方向、业务流和变革方向的知识；
 2、具备轨道交通、高速公路、机场等子行业的基本理解，对其中一个或多个子行业有深刻理解；
 3、具备交通行业的项目运作经验""
 政府VSE:
 税务、应急、环保、海关等领域知识背景
 大企业VSE：
 1、具备智能制造、工业4.0相关知识背景，例如在大型制造企业新厂区建设中承担规划设计工作的；
 2、（或者）对房地产和园区有相关知识储备""
 教育VSE:
 具备普教、职教、高等教育以及教育机构的知识
 金融VSE:
 金融知识背景侧重银行；
 专业知识要求：
 对企业网络领域（如交换、路由、安全等）、企业IT领域（如服务器、存储、虚拟化、大数据，数据库等）、视讯领域（如安防摄像头、视频会议等）等一个或多个领域有基本理解。",中国/广州,销售族,Huawei,2021-03-12
746,行业安全规划专家（金融&政府）,155934,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=155934,,"1）深刻理解金融或政府等至少一个垂直行业业务发展趋势、商业生态、竞争态势及行业业务网络具体场景，对安全解决方案的诉求，基于行业网络在安全方面的痛点及数通网络解决方案规划出有竞争力和创新性的行业网络安全解决方案，支撑打造有竞争力的云网安一体解决方案；
 2）作为行业网络安全专家与各级客户（包括CXO）交流，支撑与客户战略对标，引导我司目标网解决方案，解决客户痛点和问题；
 3）制定并执行解决方案路线图，以实现业务目标和策略，落地解决方案规划。","业务技能要求：
 ""1）承担过银行、证券、保险等金融机构的首席安全解决方案架构师，对金融客户的业务发展趋势、产业的发展趋势有独立的思考和深入的研究，分析和研究能力强，具备行业安全战略规划的视野和能力；
 2）不仅对网络安全有深入的理解，还同时具备跨领域的能力（云、网络等），在安全技术、安全管理、安全运营等多个方面有深厚的积累和经验，能够从客户和行业的视角承担安全行业战略及解决方案的洞察与规划工作。
 ""
 专业知识要求：
 ""1）熟悉金融业务，在金融行业有5年以上的工作经验；
 2）熟悉政府行业，在政府行业有10年以上的工作经验""",中国/北京;中国/深圳;中国/南京;中国/杭州,营销族,Huawei,2021-03-04
747,运维管理高级工程师,154454,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=154454,,"1、行业运维项目交付支持（海外及国内），负责交付能力规划、交付团队组建、ITSM工具/平台/的部署、交付流程适配和落地
 2、交付能力及行业管理的能力建设，支持GNOC及各区域的交付能力建设，达成收入及行管能力建设目标
 3、行业运维项目的售前方案支持，参与项目DRB方案评审，识别项目方案风险点，提供专家意见和建议；
 4、行业运维交付能力生态建设，持续对ASP和CSSP培训和赋能","业务技能要求：
 1、有工程项目和管理服务类项目交付经验优先
 2、熟悉ITIL/DevOps等IT运维流程框架及方法论，有运维流程设计、工具部署类交付经验优先
 3、有安平/政务/DC相关售前方案和交付管理经验优先 除了服务销售内容
 专业知识要求：
 1、掌握至少一种IT产品运维技能：数据中心基础设施运维、云运维、服务器/存储运维、网络运维、数据库/中间件运维、应用运维APM等
 2、了解常见的ITSM/ITOM工具，比如IMOC/OWS/REMEDY",中国/深圳,服务族,Huawei,2021-02-26
748,华为云解决方案架构师,154331,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=154331,,"""1、承担重点客户售前阶段的咨询，技术方案交流及上云机会点洞察，项目的需求分析，方案设计，POC验证，答标应标等工作，是华为云客户技术相关的第一责任人。
 2、与周边团队协作，深入客户业务，做好重点项目的持续经营，是华为云存量客户收入做大的关键责任人。
 3、结合所在区域行业特点，为产品与解决方案提供需求输入和分析，支持华为云行业解决方案竞争力提升，推动华为云的问题改进和体验优化。""","业务技能要求：
 ""1、具备基本IT或者云计算知识背景，熟悉计算，网络，存储等相关知识，有华为云或者友商基础的IaaS，PaaS，数据库，大数据等相关领域知识优先。
 2、具有优秀的客户界面沟通技巧和清晰的表达能力，具有方案影响力和引导力的优先。
 3、通过HCIP, HCIE优先。
 4、具备重大项目上云解决方案拓展经验的行业解决方案专家优先。""
 专业知识要求：
 ""熟悉一个或多个技术领域：公有云、私有云、Openstack、IaaS、PaaS、容器/Docker 、大数据、视频、HANA、SDN、HPC、IOT、AI、云存储、灾备等；
 熟悉某个细分行业的行业知识和行业语言，了解行业特点和痛点。""",中国/上海,云服务族,Huawei,2021-02-25
749,政府行业客户代表(全球)（15-16）,153702,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=153702,,"1、洞察政府行业及行业大客户的需求及痛点， 制定并执行区域行业解决方案拓展策略，执行行业领域内机会点挖掘工作； 
 2、支持本区域重点项目拓展，牵引灯塔项目落地；
 3、负责政府行业客户解决方案需求引导、售前规划及需求管理； 
 4、参与策划行业品牌规划及营销活动； 
 5、负责本地行业解决方案生态建设；
 6、针对行业趋势和客户需求，牵引公司解决方案规划和研发，提升公司在该领域的解决方案竞争力。","业务技能要求：
 1、8年以上工作经验，5年以上ICT行业产品或解决方案销售经验者优先；
 2、对政府行业解决方案有较深理解并具有相关项目经验者优先，如：智慧城市、内政、政务云、政务网、海关/税务/教育/医疗等。
 3、有云计算、大数据、人工智能、服务器/存储等销服或研发经验优先。
 4、熟悉项目运作、解决方案设计、需求引导、投标等业务。
 5、英语可作为工作语言；
 6、成就导向，冲劲足，服从全球分配；
 专业知识要求：
 1、云计算、大数据、人工智能、服务器/存储等相关知识；
 2、精通1种以上ICT产品解决方案，如融合指挥、网络、数据中心、企业无线、视频监控等；
 3、熟悉政府行业相关业务，如：内政、智慧城市、政务云、政务网、电子政务信息化，财政海关和税务、教育、医疗等；",中国/深圳,销售族,Huawei,2021-02-23
750,政府行业高级解决方案销售经理,151642,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=151642,,"1、洞察政府行业及行业大客户的需求及痛点， 制定并执行区域行业解决方案拓展策略，执行行业领域内机会点挖掘工作； 
 2、支持本区域重点项目拓展，牵引灯塔项目落地；
 3、负责政府行业客户解决方案需求引导、售前规划及需求管理； 
 4、参与策划行业品牌规划及营销活动； 
 5、负责本地行业解决方案生态建设；
 6、针对行业趋势和客户需求，牵引公司解决方案规划和研发，提升公司在该领域的解决方案竞争力。","业务技能要求：
 1、8年以上工作经验，5年以上ICT行业产品或解决方案销售经验者优先；
 2、对政府行业解决方案有较深理解并具有相关项目经验者优先，如：平安城市、智慧城市、政务云、政务网、海关/税务/教育/医疗等。
 3、有云计算、大数据、人工智能、服务器/存储等销服或研发经验优先。
 4、熟悉项目运作、解决方案设计、需求引导、投标等业务。
 5、英语可作为工作语言；
 6、成就导向，冲劲足，服从全球分配；
 专业知识要求：
 1、云计算、大数据、人工智能、服务器/存储等相关知识；
 2、精通1种以上ICT产品解决方案，如融合指挥、网络、数据中心、企业无线、视频监控等；
 3、熟悉政府行业相关业务，如：平安城市、智慧城市、政务云、政务网、电子政务信息化，财政海关和税务、教育、医疗等；",中国/深圳,销售族,Huawei,2021-02-07
751,解决方案架构师,150528,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=150528,,"""华为云解决方案层面：
 1、承担某个行业/场景/区域的解决方案offering，通过洞察主动发现新机会点，前瞻性地识别行业数字化转型机会点，形成主推方案offering，并通过ISV生态地图的规划，联合伙伴、研发等，构建行业生态能力，主导跨领域解决方案offering的孵化和复制，并持续提升方案的竞争力和可复制性；
 2、面向行业/场景/区域的NA客户，为客户业务的云化转型提供顶层设计、项目咨询与布道，引导客户云化规划并影响客户决策，参与销售策略设计和解决方案设计；
 3、收集和分析竞争对手信息，参与和制定竞争策略。
 ""","业务技能要求：
 ""1 具备重大项目上云解决方案设计经验，具备项目支撑和客户技术方案交流能力者优先，具备IT领域软件技术规划经验和架构设计者优先
 2. 金融行业，互联网行业（游戏，视频领域），制造行业，能源行业，教育行业，医疗行业，等行业公有云解决方案经验者优先；""
 专业知识要求：
 熟悉一个或多个技术领域：公有云、私有云、Openstack、IaaS、PaaS、容器/Docker 、HANA、SDN、HPC、IOT、AI、云存储、灾备、等；",中国/福州,云服务族,Huawei,2021-02-01
752,高级营销经理（DG&IMC）,150326,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=150326,,"1、负责建设Cloud & AI BG数字营销平台，构建数字化营销全流程体验，制定数字渠道营销策略和执行方案，扩大线上销售管道，提高线索转化率，实现向数字化作战转型;
 2、负责运营和管理Cloud & AI BG数字化内容的开发与传播（网站、数字出版物、社交媒体等），并对执行效果负责；
 3、负责Cloud & AI BG全球媒体、分析师关系的梳理和日常关系维护，针对关键领域建立核心媒体和KOL关系；
 4、负责Cloud & AI BG品牌资产管理，开发受众策略、体验策略、联合营销策略等，树立华为在云与计算领域的品牌领导力；
 5、负责Cloud & AI BG级营销预算与营销Campaign管理、公司以及BG级大型营销活动（含华为全联接大会，华为开发者大会、华为分析师大会、世界移动通信大会等）及线上线下展厅的策划与执行；
 6、负责Cloud & AI BG营销创意与执行，负责核心广告物料创作与交付，建立广告物料输出规范与标准，确保品质提升及传播一致性；
 7、负责Cloud & AI BG品牌COE能力建设与运营，提升组织能力。","业务技能要求：
 1、 有数字化营销、PR相关工作经验优先。
 专业知识要求：
 1、 熟悉云、计算、存储、机器视觉、智能协作等相关产品优先；
 2、熟悉品牌营销及新闻媒体运作模式和规律，有较强的文字组织能力和创造力。",中国/深圳,营销族,Huawei,2021-01-29
753,高级解决方案架构师,149823,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=149823,,"""1、负责大企业（或泛政府、交通、新零售与跨境电商）行业市场洞察，负责行业可销售解决方案营销材料输出
 2、担任地区部级或以上项目技术负责人，负责云计算/大数据项目方案设计与售前技术支持，端到端跟踪保障项目交付与服务的成功；
 3、负责重大项目的评审,识别项目方案风险点，对项目提供专家意见和建议；
 4、负责云/数据库/大数据/PaaS等某个子领域云产品与解决方案的能力建设；""","业务技能要求：
 ""1 具备重大项目上云解决方案设计经验，具备项目支撑和客户技术方案交流能力者，具备IT领域软件技术规划经验和架构设计者优先
 2. 大企业、泛政府、交通、新零售、跨境电商等行业私有云、公有云、混合云解决方案经验者优先；""
 专业知识要求：
 ""1、熟悉一个或多个技术领域：公有云、私有云、Openstack、IaaS、PaaS、容器/Docker 、HANA、SDN、HPC、IOT、AI、云存储、灾备、云安全等；
 2、有大型企业、政府单位信息化整体规划与设计能力和经验优先""",中国/深圳,云服务族,Huawei,2021-01-27
754,华为云解决方案架构师,149699,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=149699,,"1、 负责华为云售前咨询、技术方案交流及上云机会点洞察，项目需求分析、方案设计、POC验证等工作
 2、 负责深入客户业务，做好关键客户的持续经营和服务
 3、 结合所在区域行业特点，为产品与解决方案提供输入和分析，支撑华为云行业解决方案竞争力提升","业务技能要求：
 1 具备重大项目上云解决方案设计经验，具备项目支撑和客户技术方案交流能力者优先，具备IT领域软件技术规划经验和架构设计者优先
 2. 金融行业，互联网行业（游戏，视频领域），制造行业，能源行业，教育行业，医疗行业，等行业公有云解决方案经验者优先；
 专业知识要求：
 熟悉一个或多个技术领域：公有云、私有云、Openstack、IaaS、PaaS、容器/Docker 、HANA、SDN、HPC、IOT、AI、云存储、灾备、等；",中国/上海,云服务族,Huawei,2021-01-26
755,华为云解决方案工程师,149376,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=149376,,"1、 在指导下完成面向销售场景、细分行业，理解客户需求和业务，挖掘客户痛点，参与云化解决方案设计；
 2、 在指导下参与制定项目解决方案的实施策略，并可以联合伙伴、研发支持POC及交付；
 3、 和中基层客户保持良好关系，针对中基层客户进行产品/服务宣讲。""","业务技能要求：
 1、熟悉一个或多个技术领域：公有云、私有云、Openstack、IaaS、PaaS、容器/Docker 、HANA、SDN、HPC、IOT、AI、云存储、灾备、等；
 2、相关行业公有云解决方案经验者优先；
 5、具备重大项目上云解决方案设计经验，具备项目支撑和客户技术方案交流能力者优先，具备IT领域软件技术规划经验和架构设计者优先。""
 专业知识要求：
 至少具备如下三类经验之一：①解决方案销售/客户直销经验、②云相关（含IT、大数据、HPC、AI等）产品领域经验、③某行业（如金融、互联网、制造，能源，教育，医疗、交通等）的销售经验；",中国/北京,云服务族,Huawei,2021-01-22
756,高级解决方案架构师,148341,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=148341,,"""1、负责某个行业/场景/区域的解决方案offering，通过洞察主动发现新机会点，前瞻性地识别行业数字化转型机会点，形成主推方案offering，并通过ISV生态地图的规划，联合伙伴、研发等，构建行业生态能力，主导跨领域解决方案offering的孵化和复制，并持续提升方案的竞争力和可复制性；
 2、面向行业/场景/区域的NA客户，为客户业务的云化转型提供顶层设计、项目咨询与布道，引导客户云化规划并影响客户决策，参与销售策略设计和解决方案设计；
 3、指导或者参与重大项目解决方案的实施策略，对行业/区域的重大项目成功负责；
 4、分析竞争对手信息并制定竞争策略。""","业务技能要求：
 ""1、熟悉一个或多个技术领域：公有云、私有云、Openstack、IaaS、PaaS、容器/Docker 、HANA、SDN、HPC、IOT、AI、云存储、灾备、等；
 2、相关行业公有云解决方案经验者优先；
 5、具备重大项目上云解决方案设计经验，具备项目支撑和客户技术方案交流能力者优先，具备IT领域软件技术规划经验和架构设计者优先。""
 专业知识要求：
 ""1、5+年以公有云销售经验；
 2、具备创投圈3+年以上工作经验，或与创投圈合作5+年以上
 3、对大数据、人工智能、区块链等行业及技术架构有一定的了解，具备把业务运营和技术架构的结合具备深刻理解、对营销与技术变现有实践落地经验、对行业发展趋势和技术需求有相关洞察；
 3、具备行业洞察与业务运营落地实践经验，具备成体系的行业洞察能力、具备行业专家顾问式销售沟通能力；
 4、具备极强的生态发展意识，能够结合子行业业务需求构建生态伙伴体系，形成客户满意度持续提升；""",中国/苏州,云服务族,Huawei,2021-01-15
757,助理解决方案工程师,204324,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=204324,,"""1、负责大企业（或泛政府、交通、新零售与跨境电商）行业市场洞察，负责行业可销售解决方案营销材料输出
 2、担任地区部级或以上项目技术负责人，负责云计算/大数据项目方案设计与售前技术支持，端到端跟踪保障项目交付与服务的成功；
 3、负责重大项目的评审,识别项目方案风险点，对项目提供专家意见和建议；
 4、负责云/数据库/大数据/PaaS等某个子领域云产品与解决方案的能力建设；""","业务技能要求：
 ""1 具备重大项目上云解决方案设计经验，具备项目支撑和客户技术方案交流能力者，具备IT领域软件技术规划经验和架构设计者优先
 2. 大企业、泛政府、交通、新零售、跨境电商等行业私有云、公有云、混合云解决方案经验者优先；""
 专业知识要求：
 ""1、熟悉一个或多个技术领域：公有云、私有云、Openstack、IaaS、PaaS、容器/Docker 、HANA、SDN、HPC、IOT、AI、云存储、灾备、云安全等；
 2、有大型企业、政府单位信息化整体规划与设计能力和经验优先""",中国/广州,云服务族,Huawei,2021-01-01
